1.48,1.53,-0.17,-0.04,-1.01,-2.85,4.05,-5.42
1.45,1.51,0.00,0.04,-0.84,-0.40,7.34,-7.39
1.41,1.45,0.14,-0.03,-0.85,-3.37,-4.96,-14.22
1.44,1.40,-0.02,0.02,-1.01,-2.46,-6.69,-13.51
1.48,1.43,-0.06,-0.05,-1.03,-3.10,4.47,-13.95
1.55,1.46,-0.09,0.00,-0.97,-3.49,1.95,-11.35
1.57,1.48,-0.18,-0.04,-1.05,-0.43,3.56,-14.12
1.61,1.52,-0.11,-0.03,-0.99,-3.06,-3.66,-7.64
1.59,1.56,-0.13,-0.05,-1.05,-2.71,3.82,-12.33
1.58,1.55,-0.10,0.00,-0.98,-2.91,0.26,-13.12
1.56,1.Í3,-0.13,-0.00,-1.00,-2.44,-1.03,-10.31
1.54,1.56,-0.22,-0.05,-1.05,-0.97,1.53,-10.65
1.51,1.52,-0.13,-0.05,-0.96,-2.80,3.11,-12.62
1.50,1.52,0.03,-0.02,-0.85,-3.40,-4.60,-11.43
1.51,1.57,-0.11,-0.06,-1.04,-3.88,-6.15,-11.53
1.54,1.50,-0.00,-0.03,-0.95,-2.74,-2.92,-16.82
1.54,1.48,-0.05,-0.02,-0.96,-3.29,-3.50,-11.71
1.52,1.46,-0.01,-0.01,-0.98,-3.11,4.28,-4.29
1.51,1.46,-0.14,-0.03,-1.10,-1.37,-4.08,-6.04
1.47,1.48,-0.08,-0.03,-0.99,-1.40,-1.18,-9.44
1.49,1.47,-0.13,-0.02,-0.99,-4.34,-0.50,-8.09
1.45,1.49,-0.04,-0.03,-0.97,-3.60,-2.33,-6.76
1.41,1.48,-0.17,-0.03,-1.06,0.63,2.30,-15.15
1.42,1.49,-0.06,-0.03,-0.89,-4.14,2.56,-14.06
1.40,1.47,0.02,-0.03,-0.88,-4.25,-5.91,-11.40
1.42,1.45,-0.05,-0.08,-1.12,-4.44,0.72,-14.52
1.45,1.50,-0.05,-0.02,-1.01,-4.93,2.92,-10.72
1.52,1.53,0.06,0.00,-0.90,-3.12,-4.40,-9.61
1.51,1.55,-0.08,-0.01,-1.03,-4.31,-0.95,-9.77
1.53,1.56,-0.07,0.01,-1.00,-2.33,0.53,-13.23
1.52,1.59,-0.16,0.03,-1.00,-1.38,-1.55,-9.37
1.50,1.52,-0.24,-0.01,-1.08,-2.15,-0.20,-8.82
1.48,1.51,-0.02,-0.01,-0.96,-2.18,-2.18,-6.69
1.45,1.51,-0.03,-0.02,-0.94,-5.61,-0.14,-11.18
1.47,1.52,-0.16,-0.00,-1.06,-2.10,0.40,-9.70
1.46,1.54,-0.13,0.01,-1.00,-2.22,-0.33,-10.25
1.47,1.53,-0.18,-0.02,-0.99,-1.90,-0.85,-12.63
1.45,1.54,-0.08,0.00,-0.97,-3.16,1.93,-11.75
1.45,1.52,-0.05,-0.01,-0.94,-3.36,-1.37,-11.42
1.46,1.52,-0.07,-0.03,-1.00,-0.64,-5.69,-13.85
1.47,1.51,-0.01,0.01,-0.96,-3.53,-0.81,-11.36
1.50,1.58,0.00,0.03,-0.91,-1.37,-0.25,-12.40
1.48,1.45,-0.05,0.01,-1.00,-3.23,-3.09,-13.73
1.49,1.47,-0.03,0.00,-0.97,0.86,6.37,-9.56
1.51,1.48,-0.15,0.06,-0.91,-0.70,-0.63,-9.41
1.50,1.50,-0.06,0.02,-0.97,-1.57,3.95,-10.43
1.50,1.51,-0.06,-0.05,-0.99,-3.85,5.30,-19.89
1.52,1.53,-0.08,0.05,-0.92,0.98,0.51,-11.40
1.56,1.52,-0.14,-0.01,-0.92,-1.40,-2.93,-12.48
1.56,1.50,-0.04,0.00,-0.92,0.02,-3.26,-15.17
1.54,1.51,0.05,-0.00,-0.91,-1.98,-0.66,-12.15
1.54,1.54,-0.06,0.01,-1.01,-1.71,0.76,-11.76
1.56,1.50,-0.13,-0.00,-1.01,-2.36,-0.27,-14.79
1.53,1.45,-0.07,0.01,-0.97,-0.86,-0.45,-14.30
1.54,1.44,-0.16,0.03,-0.99,0.61,-1.21,-8.45
1.54,1.45,-0.07,0.03,-0.95,0.40,-3.89,-10.58
1.52,1.46,-0.06,-0.01,-0.97,-2.11,-2.28,-14.23
1.50,1.48,-0.05,0.01,-0.83,-1.82,-4.37,-12.93
1.52,1.45,-0.03,0.02,-0.90,-3.24,1.29,-12.22
1.55,1.49,-0.03,-0.01,-0.89,-0.96,-0.56,-12.53
1.53,1.48,-0.01,0.02,-0.88,-2.16,-1.44,-13.24
1.51,1.49,-0.05,0.03,-0.90,-1.74,2.68,-11.82
1.46,1.47,-0.06,-0.02,-1.04,-1.48,-1.49,-13.49
1.50,1.51,0.05,0.03,-0.81,-1.11,-3.28,-12.02
1.49,1.49,-0.11,-0.02,-1.00,-1.66,-0.95,-16.51
1.47,1.48,-0.28,-0.04,-1.09,-1.38,6.07,-9.50
1.46,1.50,-0.17,0.14,-0.96,1.88,-6.26,-11.46
1.42,1.45,-0.06,0.03,-1.03,-0.42,-6.03,-12.23
1.45,1.44,-0.05,0.03,-0.95,-3.62,-5.53,-15.52
1.47,1.47,-0.22,-0.05,-1.04,-3.43,4.31,-11.39
1.48,1.48,-0.08,0.05,-0.95,-0.62,-0.20,-11.08
1.50,1.51,-0.19,-0.04,-1.09,-2.59,-2.89,-14.95
1.51,1.54,-0.06,0.03,-0.89,-2.35,3.79,-8.50
1.53,1.58,-0.07,-0.04,-0.98,-2.65,-1.14,-13.00
1.51,1.51,-0.04,0.02,-0.97,-3.53,-3.30,-13.40
1.49,1.48,0.03,-0.04,-0.95,-1.75,2.31,-10.72
1.51,1.51,-0.08,-0.02,-0.91,-4.98,2.54,-8.56
1.51,1.53,-0.11,-0.02,-1.02,-1.06,3.25,-13.75
1.49,1.52,-0.06,-0.03,-0.95,-4.33,-0.43,-13.03
1.48,1.50,-0.09,-0.01,-0.97,-3.20,-2.02,-10.15
1.48,1.53,-0.07,-0.02,-1.03,-4.68,1.04,-15.19
1.48,1.49,-0.10,-0.01,-1.03,-4.24,-2.97,-13.87
1.46,1.49,-0.02,0.01,-0.99,-4.97,-1.46,-14.37
1.48,1.49,-0.02,0.02,-0.98,-3.83,-4.87,-8.85
1.49,1.52,-0.03,-0.00,-0.97,-0.49,0.56,-14.25
1.51,1.52,-0.05,0.04,-0.91,-1.95,-4.47,-16.99
1.51,1.55,-0.11,0.03,-0.96,-0.48,1.65,-10.21
1.49,1.51,-0.20,0.00,-1.00,-0.81,6.78,-11.18
1.48,1.50,-0.01,0.01,-0.86,-1.79,-0.95,-8.37
1.49,1.50,0.04,-0.07,-0.93,-4.87,-1.54,-15.53
1.52,1.49,0.06,0.04,-0.92,-3.27,-1.72,-12.73
1.54,1.51,-0.05,0.03,-1.10,-3.75,3.92,-7.79
1.52,1.50,-0.11,0.01,-1.02,-3.29,-1.00,-13.71
1.53,1.49,-0.12,0.03,-0.96,-2.31,0.57,-12.32
1.52,1.50,-0.12,0.08,-1.00,-0.70,-2.57,-7.44
1.49,1.49,-0.15,-0.03,-1.04,-0.18,-3.16,-12.11
1.46,1.46,-0.05,0.00,-0.86,-2.85,-2.15,-14.71
1.40,1.42,-0.10,-0.03,-0.98,-2.54,-0.11,-11.23
1.39,1.38,-0.10,0.04,-1.03,-1.61,-3.60,-12.70
1.41,1.34,-0.16,0.02,-1.05,-1.89,-3.31,-10.23
1.38,1.37,-0.03,-0.04,-1.00,-3.65,0.02,-12.08
1.42,1.36,-0.16,0.02,-1.13,-2.79,0.79,-14.69
1.42,1.40,-0.04,0.01,-0.97,-1.32,-3.56,-7.27
1.39,1.40,-0.05,-0.03,-0.93,-1.89,-1.77,-13.99
1.39,1.41,-0.08,0.00,-0.94,-2.83,-0.34,-11.05
1.39,1.37,0.03,0.03,-0.89,-2.61,0.16,-6.31
1.35,1.33,-0.10,0.04,-1.00,-0.41,4.92,-3.37
1.32,1.32,-0.15,-0.00,-1.11,-3.15,3.20,-15.92
1.31,1.34,-0.17,0.05,-1.07,-3.63,0.50,-7.81
1.30,1.38,-0.14,0.00,-1.04,-6.70,-6.44,-2.57
1.30,1.35,-0.04,0.02,-0.95,-7.41,-5.00,-9.35
1.30,1.35,0.01,0.05,-0.88,-6.37,-4.43,-7.28
1.29,1.33,-0.01,0.04,-0.93,-4.41,-5.08,-10.85
1.36,1.31,-0.04,-0.01,-0.95,-1.74,2.38,-19.20
1.43,1.34,-0.05,0.05,-0.94,5.19,-0.66,-15.05
1.51,1.42,-0.13,0.01,-0.94,5.31,10.36,-18.48
1.59,1.47,-0.11,0.01,-0.95,-9.70,-8.88,-8.47
1.55,1.49,-0.03,-0.01,-1.00,-4.11,-3.41,-4.82
1.51,1.48,-0.06,0.01,-1.00,-4.07,3.11,-17.78
1.52,1.46,-0.03,0.01,-0.95,-3.08,3.27,-21.18
1.58,1.48,-0.13,0.07,-0.99,-0.05,-2.40,-14.01
1.57,1.47,-0.17,0.05,-1.01,-4.18,0.99,-12.37
1.51,1.42,-0.15,-0.05,-0.93,-8.40,-1.57,-10.53
1.49,1.40,-0.05,0.07,-1.02,-2.77,-0.23,-13.45
1.49,1.41,-0.12,0.06,-0.87,-3.20,-2.93,-15.29
1.35,1.25,-0.25,0.03,-1.02,-1.43,-4.44,-8.06
1.19,0.99,-0.10,-0.03,-0.96,-1.44,0.30,-3.76
1.04,0.84,-0.13,0.05,-0.94,-0.81,0.49,-0.60
0.82,0.67,-0.10,0.04,-0.97,-0.47,-1.03,-0.51
0.70,0.57,-0.09,0.03,-0.97,-0.65,0.02,-0.01
0.60,0.49,-0.10,0.03,-0.97,-0.89,-0.29,-0.16
0.47,0.38,-0.09,0.03,-0.97,-0.85,-0.16,-0.37
0.40,0.33,-0.09,0.03,-0.98,-0.92,-0.20,-0.09
0.34,0.28,-0.09,0.03,-0.97,-0.85,-0.23,-0.31
0.27,0.22,-0.09,0.03,-0.97,-0.92,-0.26,-0.26
0.23,0.19,-0.09,0.03,-0.96,-0.88,-0.22,-0.24
0.25,0.16,-0.10,0.03,-0.98,-0.78,-0.24,-0.31
0.23,0.13,-0.09,0.03,-0.98,-0.91,-0.45,-0.26
0.20,0.11,-0.09,0.04,-0.97,-0.92,-0.25,-0.27
0.17,0.09,-0.09,0.03,-0.97,-0.85,-0.15,-0.24
0.14,0.07,-0.09,0.03,-0.98,-0.98,-0.19,-0.25
0.12,0.06,-0.10,0.03,-0.98,-0.87,-0.30,-0.25
0.10,0.05,-0.09,0.03,-0.97,-0.83,-0.26,-0.29
0.08,0.04,-0.09,0.03,-0.97,-0.82,-0.33,-0.21
0.07,0.04,-0.10,0.03,-0.97,-0.92,-0.26,-0.22
0.06,0.03,-0.09,0.03,-0.98,-0.73,-0.29,-0.31
0.04,0.02,-0.10,0.03,-0.97,-0.85,-0.39,-0.37
0.49,0.02,-0.09,0.03,-0.97,-0.89,-0.14,-0.17
0.44,0.02,-0.09,0.03,-0.96,-0.74,-0.19,-0.11
0.35,0.01,-0.10,0.03,-0.97,-0.88,-0.24,-0.18
0.29,0.01,-0.09,0.03,-0.98,-0.95,-0.32,-0.22
0.25,0.01,-0.09,0.03,-0.97,-0.83,-0.30,-0.10
0.20,0.01,-0.09,0.03,-0.98,-0.74,-0.15,-0.34
0.17,0.01,-0.09,0.03,-0.96,-0.82,-0.20,-0.19
0.13,0.01,-0.09,0.03,-0.97,-0.89,-0.42,-0.36
0.11,0.00,-0.10,0.03,-0.97,-0.87,-0.37,-0.36
0.10,0.00,-0.10,0.03,-0.97,-0.86,-0.25,-0.16
0.08,0.00,-0.10,0.03,-0.97,-0.79,-0.12,-0.27
0.07,0.00,-0.10,0.03,-0.98,-0.76,-0.18,-0.29
0.05,0.00,-0.09,0.03,-0.97,-0.89,-0.28,-0.32
0.04,0.00,-0.09,0.03,-0.97,-0.76,-0.24,-0.31
0.04,0.00,-0.09,0.03,-0.97,-0.90,-0.31,-0.21
0.03,0.00,-0.09,0.03,-0.97,-0.98,-0.20,-0.24
0.03,0.00,-0.09,0.02,-0.98,-0.90,-0.14,-0.18
0.02,0.00,-0.09,0.03,-0.97,-0.95,-0.21,-0.14
0.02,0.00,-0.09,0.03,-0.99,-0.85,-0.27,-0.14
0.01,0.00,-0.10,0.03,-0.96,-0.80,-0.31,-0.32
0.01,0.00,-0.09,0.03,-0.96,-0.75,-0.26,-0.30
0.01,0.00,-0.09,0.03,-0.97,-0.93,-0.15,-0.26
0.01,0.00,-0.09,0.03,-0.97,-0.85,-0.32,-0.17
0.01,0.00,-0.10,0.03,-0.96,-0.88,-0.19,-0.18
0.01,0.00,-0.09,0.03,-0.98,-0.92,-0.40,-0.27
0.00,0.00,-0.09,0.04,-0.97,-0.86,-0.26,-0.32
0.00,0.00,-0.09,0.03,-0.97,-0.92,-0.17,-0.16
0.00,0.00,-0.09,0.03,-0.97,-0.89,-0.08,-0.18
0.00,0.00,-0.09,0.03,-0.96,-0.80,-0.19,-0.22
0.00,0.00,-0.09,0.03,-0.97,-0.85,-0.23,-0.24
0.00,0.00,-0.10,0.03,-0.97,-0.91,-0.32,-0.27
0.00,0.00,-0.09,0.03,-0.97,-0.89,-0.26,-0.18
0.00,0.00,-0.09,0.03,-0.98,-0.92,-0.27,-0.26
0.00,0.00,-0.09,0.03,-0.98,-0.87,-0.24,-0.20
0.00,0.00,-0.10,0.03,-
