1.98,1.99,-0.12,-0.07,-1.00,-0.95,-0.52,1.46
1.96,1.99,-0.16,0.06,-1.10,0.06,1.79,-0.24
1.94,2.00,-0.15,-0.03,-0.91,-0.50,4.06,3.59
1.94,2.00,-0.11,-0.02,-1.04,1.50,-0.04,-1.14
1.95,2.01,-0.16,0.01,-1.02,-0.58,6.42,4.60
1.94,2.02,-0.09,-0.02,-0.78,-1.27,-4.46,0.28
1.95,1.99,-0.23,-0.06,-1.06,3.63,5.07,1.48
1.95,1.98,-0.09,-0.03,-0.93,-3.57,-0.69,6.45
1.93,1.98,-0.03,-0.03,-0.89,1.93,-8.11,0.93
1.95,2.00,-0.15,0.05,-0.94,0.21,4.95,1.19
2.03,2.00,-0.15,-0.06,-0.98,-1.70,-1.99,1.93
2.04,1.98,-0.16,-0.00,-1.02,1.63,-0.02,0.19
2.05,1.98,-0.08,-0.00,-0.99,-1.08,-0.12,5.63
2.03,1.98,-0.05,-0.08,-1.02,-2.31,0.08,-0.79
2.02,1.96,-0.14,-0.00,-0.95,-2.18,2.30,4.05
2.00,1.96,-0.13,0.01,-0.90,1.75,0.22,-1.23
1.96,1.95,-0.13,-0.07,-1.03,0.69,0.18,0.18
1.99,1.96,-0.08,-0.04,-0.99,-0.86,2.76,3.76
1.99,1.97,-0.06,-0.04,-0.91,-3.55,-0.57,1.81
2.03,1.98,0.09,0.02,-0.63,-3.33,0.96,0.99
2.03,1.96,0.02,-0.02,-0.76,-2.16,-3.60,4.96
2.03,1.95,-0.06,-0.05,-1.00,-0.24,2.60,6.25
2.01,1.95,-0.12,-0.02,-1.02,-1.11,2.82,3.39
2.02,1.97,-0.07,-0.04,-0.93,-3.58,-0.66,2.76
1.99,1.97,-0.19,0.03,-1.06,0.97,-0.31,3.82
1.98,1.98,-0.11,-0.07,-0.89,-1.08,1.94,1.47
1.95,1.98,-0.14,0.06,-0.98,0.82,-1.00,4.05
1.99,1.99,-0.17,0.01,-0.93,0.48,-4.89,2.15
1.97,1.99,-0.11,-0.01,-0.99,-1.73,-2.46,2.86
1.96,1.99,-0.17,-0.03,-1.09,-1.69,-0.12,3.45
1.95,1.99,-0.18,0.02,-1.03,1.46,-2.67,1.58
1.95,2.00,-0.20,-0.03,-1.00,2.08,-3.68,1.43
1.92,1.99,-0.02,-0.05,-0.96,-2.67,-0.56,2.60
1.95,1.98,-0.23,-0.03,-1.14,2.53,-7.08,1.81
1.92,1.98,-0.01,-0.05,-1.13,-4.92,-5.72,2.13
1.95,1.98,-0.08,-0.04,-0.98,-3.16,0.05,4.18
2.00,2.01,-0.08,-0.03,-1.00,0.35,-4.95,1.55
1.96,2.01,-0.15,0.02,-0.87,2.79,1.82,0.82
1.99,2.01,-0.19,-0.02,-0.96,-1.03,-2.36,4.21
1.97,2.01,-0.11,0.11,-0.88,4.37,0.10,2.85
1.97,2.01,-0.16,0.01,-0.98,-3.92,3.75,2.63
2.02,2.01,-0.14,0.01,-1.12,-0.92,1.22,2.20
1.99,2.01,-0.09,-0.01,-1.03,-0.46,3.22,5.41
1.97,1.99,-0.15,-0.01,-0.99,-2.43,0.60,5.21
1.97,2.01,-0.11,-0.01,-0.95,2.55,-0.15,2.15
1.96,2.01,-0.03,-0.03,-1.02,-3.71,-1.30,2.21
1.96,2.02,0.07,-0.03,-0.73,-3.12,1.77,2.45
1.96,2.00,-0.13,0.05,-1.00,-0.53,5.31,1.89
1.97,2.01,-0.12,-0.06,-1.04,-5.17,-1.17,1.86
1.96,2.01,-0.04,-0.01,-1.06,-3.17,-0.66,5.68
1.96,2.02,-0.10,0.02,-1.04,0.09,-1.08,3.16
2.01,2.03,-0.13,-0.05,-0.95,-1.79,1.42,1.34
2.00,2.03,-0.05,-0.06,-0.91,-2.32,-2.16,2.18
1.98,2.01,-0.13,0.02,-1.01,-1.91,4.72,3.91
1.96,2.02,-0.10,-0.03,-1.01,-1.98,-1.80,-0.33
1.96,2.01,-0.15,0.01,-1.04,-0.74,3.15,-2.12
1.95,1.99,-0.05,-0.04,-0.97,0.79,0.21,1.56
1.96,1.96,-0.01,0.00,-1.10,-2.47,0.18,3.85
1.91,1.95,-0.19,-0.03,-1.02,-2.89,3.37,2.82
1.92,1.95,-0.14,-0.01,-1.02,-1.22,-5.34,-1.17
1.93,1.97,-0.03,-0.08,-0.99,-2.81,-0.18,-0.72
1.93,1.98,-0.15,-0.00,-1.08,1.92,-2.73,0.95
1.96,2.01,-0.03,0.09,-0.92,0.37,-4.67,0.08
1.98,2.02,-0.05,-0.00,-0.85,-1.51,-0.92,2.29
2.03,2.04,-0.16,-0.04,-1.00,-0.85,-4.14,1.26
2.01,2.05,-0.12,0.04,-1.08,1.12,-0.01,2.47
1.98,2.01,-0.15,0.00,-0.92,-1.18,1.15,-0.61
1.97,1.98,-0.05,-0.09,-0.89,-2.41,-1.69,-4.05
1.93,1.92,-0.24,0.00,-1.02,-4.02,-0.08,-3.61
1.81,1.80,0.13,-0.01,-1.11,-5.21,20.40,-4.54
1.88,1.78,-0.64,0.01,-0.85,9.12,-11.33,9.95
1.80,1.77,-0.70,-0.08,-0.92,6.05,1.71,3.75
1.91,1.80,-0.08,0.03,-1.11,17.19,-25.69,25.87
1.79,1.70,0.35,-0.05,-0.82,-3.40,16.91,-21.50
1.87,1.75,0.02,-0.09,-0.31,-1.38,-3.67,23.73
1.73,1.66,0.30,0.00,-0.43,3.16,4.50,-13.52
1.88,1.94,0.02,0.05,-1.02,-5.39,-18.28,26.60
2.06,1.80,0.05,0.02,-1.03,1.54,27.79,-6.46
2.03,1.85,-0.01,0.01,-0.76,-1.13,-17.92,21.46
2.11,1.88,-0.59,-0.05,-0.76,5.83,-7.24,-6.04
1.97,2.09,0.40,0.16,-0.58,-11.68,0.53,10.80
2.09,1.94,-0.02,-0.02,-0.89,-3.82,33.84,-7.82
1.93,1.98,0.05,-0.00,-0.89,-6.70,2.66,8.34
2.03,1.98,-0.38,0.00,-0.85,0.71,4.79,0.47
1.89,2.12,-0.15,0.17,-1.08,2.57,-19.79,14.90
1.75,2.00,-0.10,-0.02,-1.05,2.31,30.33,-9.93
1.78,2.00,0.11,-0.06,-1.15,2.82,-1.89,-2.96
1.65,1.85,-0.05,-0.15,-0.97,1.71,24.18,1.08
1.76,1.89,0.19,-0.07,-0.88,-7.11,-0.21,7.98
1.77,1.82,0.29,0.01,-0.99,-1.90,26.43,-18.90
1.97,1.86,-0.25,-0.01,-1.20,0.76,6.25,9.02
1.88,1.95,-0.12,-0.04,-0.82,-2.05,-1.73,-14.98
2.12,1.76,0.06,-0.11,-1.01,-0.81,8.05,0.43
2.08,2.07,-0.55,0.15,-1.15,2.99,-28.95,0.76
1.96,1.84,0.13,-0.22,-0.79,4.85,11.77,0.25
1.98,2.12,-0.23,0.13,-1.00,-5.49,-31.79,20.40
1.85,1.97,0.06,-0.06,-1.19,4.82,54.25,-6.37
1.99,2.09,-0.07,0.05,-1.26,1.37,-9.11,14.23
1.91,1.84,0.27,-0.11,-0.98,2.81,35.50,-20.21
1.84,1.76,-0.27,0.12,-0.79,-12.08,-27.77,0.45
1.61,1.67,-0.24,-0.05,-0.99,0.88,14.41,-13.81
1.34,1.48,-0.01,0.02,-0.88,-2.04,-27.98,-8.48
1.20,1.37,-0.05,0.05,-0.99,0.73,3.42,-3.79
1.04,1.20,0.05,0.02,-0.95,-1.36,-2.76,0.12
0.82,0.95,-0.03,0.01,-0.97,-0.25,2.45,-1.32
0.70,0.81,0.01,0.01,-0.98,-0.75,-2.02,-0.18
0.56,0.64,-0.01,-0.01,-0.98,-0.89,1.44,-0.56
0.47,0.55,-0.01,-0.01,-0.97,-0.97,-1.34,-0.12
0.41,0.47,-0.01,-0.01,-0.98,-0.88,0.47,-0.27
0.32,0.37,-0.02,-0.00,-0.98,-0.78,-0.42,-0.30
0.27,0.31,-0.01,0.00,-0.97,-0.79,-0.33,-0.11
0.22,0.25,-0.02,-0.01,-0.96,-0.89,0.06,-0.40
0.18,0.21,-0.01,-0.00,-0.98,-0.85,-0.53,-0.19
0.16,0.18,-0.02,-0.01,-0.97,-0.82,0.00,-0.31
0.12,0.14,-0.02,-0.00,-0.98,-0.91,-0.37,-0.37
0.11,0.12,-0.01,-0.01,-0.97,-0.95,-0.24,-0.15
0.08,0.10,-0.01,-0.01,-0.96,-0.75,-0.23,-0.25
0.07,0.08,-0.02,-0.01,-0.97,-0.98,-0.15,-0.24
0.06,0.07,-0.01,-0.00,-0.97,-0.82,-0.15,-0.25
0.05,0.06,-0.01,-0.01,-0.98,-0.77,-0.23,-0.27
0.04,0.05,-0.01,-0.00,-0.96,-0.82,-0.39,-0.22
0.03,0.04,-0.02,-0.01,-0.97,-0.84,-0.33,-0.08
0.03,0.03,-0.01,-0.00,-0.97,-0.97,-0.27,-0.05
0.02,0.03,-0.02,-0.00,-0.98,-0.90,-0.37,-0.32
0.02,0.02,-0.01,-0.00,-0.97,-0.84,-0.34,-0.34
0.02,0.02,-0.02,-0.00,-0.97,-0.82,-0.27,-0.27
0.01,0.01,-0.01,-0.01,-0.97,-0.78,-0.12,-0.18
0.01,0.01,-0.01,0.00,-0.96,-0.76,-0.25,-0.26
0.01,0.01,-0.02,-0.00,-0.98,-1.01,-0.36,-0.15
0.01,0.01,-0.01,-0.01,-0.97,-0.91,-0.32,-0.19
0.01,0.01,-0.02,-0.00,-0.99,-0.84,-0.15,-0.34
0.00,0.01,-0.02,-0.01,-0.98,-1.02,-0.24,-0.03
0.00,0.00,-0.01,-0.00,-0.98,-0.83,-0.35,-0.39
0.00,0.00,-0.02,0.00,-0.97,-0.89,-0.18,-0.27
0.00,0.00,-0.01,-0.00,-0.98,-0.95,-0.22,-0.36
0.00,0.00,-0.01,-0.01,-0.98,-0.87,-0.15,-0.27
0.00,0.00,-0.01,-0.00,-0.98,-0.87,-0.12,-0.26
0.00,0.00,-0.02,0.00,-0.98,-0.92,-0.20,-0.13
0.00,0.00,-0.01,-0.00,-0.97,-0.87,-0.15,-0.30
0.00,0.00,-0.01,-0.00,-0.97,-0.91,-0.24,-0.30
0.00,0.00,-0.01,0.00,-0.98,-0.83,-0.14,-0.30
0.00,0.00,-0.01,0.00,-0.97,-0.98,-0.27,-0.30
0.00,0.00,-0.01,-0.00,-0.98,-0.82,-0.38,-0.22
0.00,0.00,-0.01,-0.00,-0.97,-0.85,-0.24,-0.22
0.00,0.00,-0.01,-0.01,-0.97,-0.92,-0.05,-0.27
0.00,0.00,-0.02,0.00,-0.97,-0.89,-0.18,-0.25
0.00,0.00,-0.01,-0.00,-0.98,-1.00,-0.24,-0.39
0.00,0.00,-0.02,0.00,-0.98,-0.92,-0.31,-0.22
0.00,0.00,-0.02,-0.01,-0.98,-1.04,-0.21,0.05
0.00,0.00,-0.02,-0.00,-0.98,-0.82,-0.33,-0.19
0.00,0.00,-0.02,-0.01,-0.98,-1.02,-0.28,-0.34
0.00,0.00,-0.01,-0.01,-0.98,-0.95,-0.20,-0.24
0.00,0.00,-0.02,-0.00,-0.98,-0.85,-0.20,-0.31
0.00,0.00,-0.01,-0.00,-0.97,-0.95,-0.14,-0.38
0.00,0.00,-0.02,-0.00,-0.97,-0.85,-0.30,-0.17
0.00,0.00,-0.01,0.00,-0.98,-0.88,-0.24,-0.32
0.00,0.00,-0.01,-0.01,-0.99,-0.89,-0.27,-0.18
0.00,0.00,-0.01,-0.00,-0.97,-0.96,-0.08,-0.20
